SSTP_GeneID	XLOC_GeneID	XLOC_TranscriptID	Chromosome
SSTP_0000717500	XLOC_004853	TCONS_00010962.p1	Ss_chr2
SSTP_0000717600	XLOC_004853	TCONS_00010962.p1	Ss_chr2
SSTP_0000717700	XLOC_007171	TCONS_00009348.p1	Ss_chr2
SSTP_0000717800	XLOC_004854	TCONS_00006734.p1	Ss_chr2
SSTP_0000717800	XLOC_004854	TCONS_00010963.p1	Ss_chr2
SSTP_0000717900	XLOC_007172	TCONS_00009349.p1	Ss_chr2
SSTP_0000718100	XLOC_007173	TCONS_00009350.p1	Ss_chr2
SSTP_0000718200	XLOC_004856	TCONS_00006736.p1	Ss_chr2
SSTP_0000718200	XLOC_004856	TCONS_00010964.p1	Ss_chr2
SSTP_0000718300	XLOC_004857	TCONS_00010965.p1	Ss_chr2
SSTP_0000718400	XLOC_007174	TCONS_00009351.p1	Ss_chr2
SSTP_0000718400	XLOC_007174	TCONS_00009352.p1	Ss_chr2
SSTP_0000718400	XLOC_007174	TCONS_00011987.p1	Ss_chr2
SSTP_0000718450	XLOC_007174	TCONS_00009352.p1	Ss_chr2
SSTP_0000718450	XLOC_007174	TCONS_00011987.p1	Ss_chr2
SSTP_0000718500	XLOC_007175	TCONS_00009353.p1	Ss_chr2
SSTP_0000718600	XLOC_007176	TCONS_00009354.p1	Ss_chr2
SSTP_0000718600	XLOC_007176	TCONS_00011988.p1	Ss_chr2
SSTP_0000718700	XLOC_004858	TCONS_00006737.p1	Ss_chr2
SSTP_0000718800	XLOC_007177	TCONS_00009355.p1	Ss_chr2
SSTP_0000718900	XLOC_004859	TCONS_00006738.p1	Ss_chr2
SSTP_0000718900	XLOC_004859	TCONS_00010966.p1	Ss_chr2
SSTP_0000719000	XLOC_004860	TCONS_00006739.p1	Ss_chr2
SSTP_0000719100	XLOC_007178	TCONS_00009356.p1	Ss_chr2
SSTP_0000719200	XLOC_004861	TCONS_00006740.p1	Ss_chr2
SSTP_0000719300	XLOC_007179	TCONS_00009357.p1	Ss_chr2
SSTP_0000719300	XLOC_007179	TCONS_00011989.p1	Ss_chr2
SSTP_0000719400	XLOC_007179	TCONS_00009358.p1	Ss_chr2
SSTP_0000719400	XLOC_007179	TCONS_00011989.p1	Ss_chr2
SSTP_0000719500	XLOC_004862	TCONS_00006741.p1	Ss_chr2
SSTP_0000719600	XLOC_004863	TCONS_00006742.p1	Ss_chr2
SSTP_0000719600	XLOC_004863	TCONS_00010967.p1	Ss_chr2
SSTP_0000719700	XLOC_004863	TCONS_00006742.p1	Ss_chr2
SSTP_0000719700	XLOC_004863	TCONS_00010968.p1	Ss_chr2
SSTP_0000719800	XLOC_007180	TCONS_00009359.p1	Ss_chr2
SSTP_0000719800	XLOC_007180	TCONS_00011990.p1	Ss_chr2
SSTP_0000719900	XLOC_007180	TCONS_00009359.p1	Ss_chr2
SSTP_0000719900	XLOC_007180	TCONS_00011990.p1	Ss_chr2
SSTP_0000720000	XLOC_007180	TCONS_00009359.p1	Ss_chr2
SSTP_0000720000	XLOC_007180	TCONS_00011991.p1	Ss_chr2
SSTP_0000720100	XLOC_007181	TCONS_00009360.p1	Ss_chr2
SSTP_0000720200	XLOC_004864	TCONS_00006743.p1	Ss_chr2
SSTP_0000720200	XLOC_004864	TCONS_00010969.p1	Ss_chr2
SSTP_0000720300	XLOC_004864	TCONS_00006744.p1	Ss_chr2
SSTP_0000720300	XLOC_004864	TCONS_00010969.p1	Ss_chr2
SSTP_0000720400	XLOC_007182	TCONS_00009361.p1	Ss_chr2
SSTP_0000720500	XLOC_004865	TCONS_00006745.p1	Ss_chr2
SSTP_0000720600	XLOC_004866	TCONS_00006746.p1	Ss_chr2
SSTP_0000720700	XLOC_007183	TCONS_00009362.p1	Ss_chr2
SSTP_0000720800	XLOC_004867	TCONS_00006747.p1	Ss_chr2
SSTP_0000720900	XLOC_007184	TCONS_00009363.p1	Ss_chr2
SSTP_0000721000	XLOC_004868	TCONS_00006748.p1	Ss_chr2
SSTP_0000721000	XLOC_004868	TCONS_00010970.p1	Ss_chr2
SSTP_0000721100	XLOC_004869	TCONS_00006749.p1	Ss_chr2
SSTP_0000721100	XLOC_004869	TCONS_00010971.p1	Ss_chr2
SSTP_0000721200	XLOC_004870	TCONS_00006750.p1	Ss_chr2
SSTP_0000721300	XLOC_007185	TCONS_00009364.p1	Ss_chr2
SSTP_0000721400	XLOC_004871	TCONS_00006751.p1	Ss_chr2
SSTP_0000721400	XLOC_004871	TCONS_00010972.p1	Ss_chr2
SSTP_0000721500	XLOC_007186	TCONS_00009365.p1	Ss_chr2
SSTP_0000721600	XLOC_007187	TCONS_00009366.p1	Ss_chr2
SSTP_0000721600	XLOC_007187	TCONS_00011992.p1	Ss_chr2
SSTP_0000721700	XLOC_007187	TCONS_00009367.p1	Ss_chr2
SSTP_0000721700	XLOC_007187	TCONS_00011992.p1	Ss_chr2
SSTP_0000721800	XLOC_004872	TCONS_00006752.p1	Ss_chr2
SSTP_0000721800	XLOC_004872	TCONS_00010973.p1	Ss_chr2
SSTP_0000721900	XLOC_004872	TCONS_00006753.p1	Ss_chr2
SSTP_0000721900	XLOC_004872	TCONS_00010973.p1	Ss_chr2
SSTP_0000722000	XLOC_007189	TCONS_00009369.p1	Ss_chr2
SSTP_0000722100	XLOC_004873	TCONS_00010974.p1	Ss_chr2
SSTP_0000722200	XLOC_004874	TCONS_00006754.p1	Ss_chr2
SSTP_0000722200	XLOC_004874	TCONS_00010975.p1	Ss_chr2
SSTP_0000722300	XLOC_004874	TCONS_00006754.p1	Ss_chr2
SSTP_0000722300	XLOC_004874	TCONS_00010976.p1	Ss_chr2
SSTP_0000722400	XLOC_007190	TCONS_00009370.p1	Ss_chr2
SSTP_0000722400	XLOC_007190	TCONS_00011993.p1	Ss_chr2
SSTP_0000722500	XLOC_007191	TCONS_00009371.p1	Ss_chr2
SSTP_0000722600	XLOC_004875	TCONS_00010977.p1	Ss_chr2
SSTP_0000722700	XLOC_007192	TCONS_00009372.p1	Ss_chr2
SSTP_0000722800	XLOC_004876	TCONS_00006755.p1	Ss_chr2
SSTP_0000722800	XLOC_004876	TCONS_00010978.p1	Ss_chr2
SSTP_0000722900	XLOC_004876	TCONS_00006755.p1	Ss_chr2
SSTP_0000722900	XLOC_004876	TCONS_00010978.p1	Ss_chr2
SSTP_0000723000	XLOC_004876	TCONS_00006755.p1	Ss_chr2
SSTP_0000723000	XLOC_004876	TCONS_00010979.p1	Ss_chr2
SSTP_0000723100	XLOC_007193	TCONS_00009373.p1	Ss_chr2
SSTP_0000723200	XLOC_004877	TCONS_00006756.p1	Ss_chr2
SSTP_0000723300	XLOC_004878	TCONS_00006757.p1	Ss_chr2
SSTP_0000723300	XLOC_004878	TCONS_00010980.p1	Ss_chr2
SSTP_0000723400	XLOC_004878	TCONS_00006758.p1	Ss_chr2
SSTP_0000723400	XLOC_004878	TCONS_00010980.p1	Ss_chr2
SSTP_0000723500	XLOC_004879	TCONS_00006759.p1	Ss_chr2
SSTP_0000723600	XLOC_007194	TCONS_00009374.p1	Ss_chr2
SSTP_0000723700	XLOC_004880	TCONS_00006760.p1	Ss_chr2
SSTP_0000723800	XLOC_004881	TCONS_00006761.p1	Ss_chr2
SSTP_0000723800	XLOC_004881	TCONS_00010981.p1	Ss_chr2
SSTP_0000723900	XLOC_007195	TCONS_00009375.p1	Ss_chr2
SSTP_0000724000	XLOC_004882	TCONS_00006762.p1	Ss_chr2
SSTP_0000724100	XLOC_007196	TCONS_00009376.p1	Ss_chr2
SSTP_0000724400	XLOC_007197	TCONS_00009377.p1	Ss_chr2
SSTP_0000724400	XLOC_007197	TCONS_00011994.p1	Ss_chr2
SSTP_0000724500	XLOC_007197	TCONS_00009378.p1	Ss_chr2
SSTP_0000724500	XLOC_007197	TCONS_00011994.p1	Ss_chr2
SSTP_0000724600	XLOC_007198	TCONS_00009379.p1	Ss_chr2
SSTP_0000724600	XLOC_007198	TCONS_00011995.p1	Ss_chr2
SSTP_0000724700	XLOC_007198	TCONS_00009379.p1	Ss_chr2
SSTP_0000724700	XLOC_007198	TCONS_00011996.p1	Ss_chr2
SSTP_0000724800	XLOC_004883	TCONS_00006763.p1	Ss_chr2
SSTP_0000724900	XLOC_004884	TCONS_00006764.p1	Ss_chr2
SSTP_0000725000	XLOC_007199	TCONS_00009380.p1	Ss_chr2
SSTP_0000725100	XLOC_007200	TCONS_00009381.p1	Ss_chr2
SSTP_0000725200	XLOC_004885	TCONS_00006765.p1	Ss_chr2
SSTP_0000725300	XLOC_004886	TCONS_00006766.p1	Ss_chr2
SSTP_0000725400	XLOC_004887	TCONS_00006767.p1	Ss_chr2
SSTP_0000725400	XLOC_004887	TCONS_00010982.p1	Ss_chr2
SSTP_0000725500	XLOC_004887	TCONS_00006768.p1	Ss_chr2
SSTP_0000725500	XLOC_004887	TCONS_00010982.p1	Ss_chr2
SSTP_0000725600	XLOC_004888	TCONS_00006769.p1	Ss_chr2
SSTP_0000725600	XLOC_004888	TCONS_00010983.p1	Ss_chr2
SSTP_0000725700	XLOC_004889	TCONS_00006770.p1	Ss_chr2
SSTP_0000725800	XLOC_004890	TCONS_00006771.p1	Ss_chr2
SSTP_0000725800	XLOC_004890	TCONS_00010984.p1	Ss_chr2
SSTP_0000725900	XLOC_007201	TCONS_00009382.p1	Ss_chr2
SSTP_0000725900	XLOC_007201	TCONS_00011997.p1	Ss_chr2
SSTP_0000726000	XLOC_004891	TCONS_00006772.p1	Ss_chr2
SSTP_0000726100	XLOC_007202	TCONS_00009383.p1	Ss_chr2
SSTP_0000726100	XLOC_007202	TCONS_00011998.p1	Ss_chr2
SSTP_0000726200	XLOC_007203	TCONS_00009384.p1	Ss_chr2
SSTP_0000726300	XLOC_004892	TCONS_00006773.p1	Ss_chr2
SSTP_0000726400	XLOC_004893	TCONS_00006774.p1	Ss_chr2
SSTP_0000726400	XLOC_004893	TCONS_00010985.p1	Ss_chr2
SSTP_0000726500	XLOC_004893	TCONS_00006775.p1	Ss_chr2
SSTP_0000726500	XLOC_004893	TCONS_00010985.p1	Ss_chr2
SSTP_0000726600	XLOC_004893	TCONS_00006776.p1	Ss_chr2
SSTP_0000726600	XLOC_004893	TCONS_00010985.p1	Ss_chr2
SSTP_0000726700	XLOC_007204	TCONS_00009385.p1	Ss_chr2
SSTP_0000726900	XLOC_007206	TCONS_00009387.p1	Ss_chr2
SSTP_0000727000	XLOC_004893	TCONS_00006777.p1	Ss_chr2
SSTP_0000727000	XLOC_004893	TCONS_00010985.p1	Ss_chr2
SSTP_0000727100	XLOC_004893	TCONS_00006778.p1	Ss_chr2
SSTP_0000727100	XLOC_004893	TCONS_00010985.p1	Ss_chr2
SSTP_0000727200	XLOC_007207	TCONS_00009388.p1	Ss_chr2
SSTP_0000727300	XLOC_007208	TCONS_00009389.p1	Ss_chr2
SSTP_0000727300	XLOC_007208	TCONS_00011999.p1	Ss_chr2
SSTP_0000727400	XLOC_007208	TCONS_00009390.p1	Ss_chr2
SSTP_0000727400	XLOC_007208	TCONS_00011999.p1	Ss_chr2
SSTP_0000727500	XLOC_004893	TCONS_00006779.p1	Ss_chr2
SSTP_0000727500	XLOC_004893	TCONS_00010985.p1	Ss_chr2
SSTP_0000727600	XLOC_004893	TCONS_00006780.p1	Ss_chr2
SSTP_0000727600	XLOC_004893	TCONS_00010985.p1	Ss_chr2
SSTP_0000727700	XLOC_004893	TCONS_00006781.p1	Ss_chr2
SSTP_0000727700	XLOC_004893	TCONS_00010985.p1	Ss_chr2
SSTP_0000727800	XLOC_007209	TCONS_00009391.p1	Ss_chr2
SSTP_0000727900	XLOC_004893	TCONS_00006782.p1	Ss_chr2
SSTP_0000727900	XLOC_004893	TCONS_00010985.p1	Ss_chr2
SSTP_0000728000	XLOC_007210	TCONS_00009392.p1	Ss_chr2
SSTP_0000728100	XLOC_007211	TCONS_00009393.p1	Ss_chr2
SSTP_0000728200	XLOC_007212	TCONS_00009394.p1	Ss_chr2
SSTP_0000728300	XLOC_004894	TCONS_00006783.p1	Ss_chr2
SSTP_0000728400	XLOC_007213	TCONS_00009395.p1	Ss_chr2
SSTP_0000728400	XLOC_007213	TCONS_00012000.p1	Ss_chr2
SSTP_0000728500	XLOC_007213	TCONS_00009396.p1	Ss_chr2
SSTP_0000728500	XLOC_007213	TCONS_00009397.p1	Ss_chr2
SSTP_0000728500	XLOC_007213	TCONS_00012000.p1	Ss_chr2
SSTP_0000728600	XLOC_004895	TCONS_00006784.p1	Ss_chr2
SSTP_0000728600	XLOC_004895	TCONS_00010986.p1	Ss_chr2
SSTP_0000728700	XLOC_007214	TCONS_00009398.p1	Ss_chr2
SSTP_0000728800	XLOC_004896	TCONS_00006785.p1	Ss_chr2
SSTP_0000728800	XLOC_004896	TCONS_00010987.p1	Ss_chr2
SSTP_0000728900	XLOC_004896	TCONS_00006785.p1	Ss_chr2
SSTP_0000728900	XLOC_004896	TCONS_00010988.p1	Ss_chr2
SSTP_0000729000	XLOC_004897	TCONS_00006786.p1	Ss_chr2
SSTP_0000729100	XLOC_004898	TCONS_00006787.p1	Ss_chr2
SSTP_0000729100	XLOC_004898	TCONS_00010989.p1	Ss_chr2
SSTP_0000729200	XLOC_007216	TCONS_00009400.p1	Ss_chr2
SSTP_0000729200	XLOC_007216	TCONS_00012001.p1	Ss_chr2
SSTP_0000729300	XLOC_007217	TCONS_00009401.p1	Ss_chr2
SSTP_0000729300	XLOC_007217	TCONS_00012002.p1	Ss_chr2
SSTP_0000729400	XLOC_007217	TCONS_00009402.p1	Ss_chr2
SSTP_0000729400	XLOC_007217	TCONS_00012002.p1	Ss_chr2
SSTP_0000729500	XLOC_004899	TCONS_00006788.p1	Ss_chr2
SSTP_0000729600	XLOC_007218	TCONS_00009403.p1	Ss_chr2
SSTP_0000729700	XLOC_004900	TCONS_00006789.p1	Ss_chr2
SSTP_0000729800	XLOC_007219	TCONS_00009404.p1	Ss_chr2
SSTP_0000729900	XLOC_004901	TCONS_00006790.p1	Ss_chr2
SSTP_0000729900	XLOC_004901	TCONS_00010990.p1	Ss_chr2
SSTP_0000730000	XLOC_004901	TCONS_00006791.p1	Ss_chr2
SSTP_0000730000	XLOC_004901	TCONS_00010990.p1	Ss_chr2
SSTP_0000730100	XLOC_004901	TCONS_00006792.p1	Ss_chr2
SSTP_0000730100	XLOC_004901	TCONS_00010990.p1	Ss_chr2
SSTP_0000730200	XLOC_004901	TCONS_00006793.p1	Ss_chr2
SSTP_0000730200	XLOC_004901	TCONS_00010990.p1	Ss_chr2
SSTP_0000730300	XLOC_004902	TCONS_00006794.p1	Ss_chr2
SSTP_0000730300	XLOC_004902	TCONS_00010991.p1	Ss_chr2
SSTP_0000730400	XLOC_004902	TCONS_00006795.p1	Ss_chr2
SSTP_0000730400	XLOC_004902	TCONS_00010991.p1	Ss_chr2
SSTP_0000730500	XLOC_004902	TCONS_00006796.p1	Ss_chr2
SSTP_0000730500	XLOC_004902	TCONS_00010991.p1	Ss_chr2
SSTP_0000730600	XLOC_007220	TCONS_00009405.p1	Ss_chr2
SSTP_0000730700	XLOC_007221	TCONS_00009406.p1	Ss_chr2
SSTP_0000730800	XLOC_007222	TCONS_00009407.p1	Ss_chr2
SSTP_0000730800	XLOC_007222	TCONS_00012003.p1	Ss_chr2
SSTP_0000730900	XLOC_007222	TCONS_00009408.p1	Ss_chr2
SSTP_0000730900	XLOC_007222	TCONS_00012003.p1	Ss_chr2
SSTP_0000731000	XLOC_007223	TCONS_00009409.p1	Ss_chr2
SSTP_0000731000	XLOC_007223	TCONS_00012004.p1	Ss_chr2
SSTP_0000731100	XLOC_007223	TCONS_00009410.p1	Ss_chr2
SSTP_0000731100	XLOC_007223	TCONS_00012004.p1	Ss_chr2
SSTP_0000731200	XLOC_007224	TCONS_00009411.p1	Ss_chr2
SSTP_0000731300	XLOC_004903	TCONS_00006797.p1	Ss_chr2
SSTP_0000731400	XLOC_004904	TCONS_00006798.p1	Ss_chr2
SSTP_0000731500	XLOC_004905	TCONS_00006799.p1	Ss_chr2
SSTP_0000731600	XLOC_004906	TCONS_00006800.p1	Ss_chr2
SSTP_0000731600	XLOC_004906	TCONS_00010992.p1	Ss_chr2
SSTP_0000731700	XLOC_007225	TCONS_00009412.p1	Ss_chr2
SSTP_0000731800	XLOC_007225	TCONS_00009412.p1	Ss_chr2
SSTP_0000731800	XLOC_007225	TCONS_00012006.p1	Ss_chr2
SSTP_0000731900	XLOC_007225	TCONS_00009413.p1	Ss_chr2
SSTP_0000731900	XLOC_007225	TCONS_00012006.p1	Ss_chr2
SSTP_0000732000	XLOC_004907	TCONS_00006801.p1	Ss_chr2
SSTP_0000732100	XLOC_007226	TCONS_00009414.p1	Ss_chr2
SSTP_0000732100	XLOC_007226	TCONS_00012007.p1	Ss_chr2
SSTP_0000732200	XLOC_007226	TCONS_00009414.p1	Ss_chr2
SSTP_0000732200	XLOC_007226	TCONS_00012008.p1	Ss_chr2
SSTP_0000732300	XLOC_007227	TCONS_00009415.p1	Ss_chr2
SSTP_0000732400	XLOC_007228	TCONS_00009416.p1	Ss_chr2
SSTP_0000732500	XLOC_007229	TCONS_00009417.p1	Ss_chr2
SSTP_0000732600	XLOC_004908	TCONS_00006802.p1	Ss_chr2
SSTP_0000732700	XLOC_004909	TCONS_00006803.p1	Ss_chr2
SSTP_0000732700	XLOC_004909	TCONS_00010993.p1	Ss_chr2
SSTP_0000732800	XLOC_004910	TCONS_00010994.p1	Ss_chr2
SSTP_0000732900	XLOC_007230	TCONS_00009418.p1	Ss_chr2
SSTP_0000732900	XLOC_007230	TCONS_00012009.p1	Ss_chr2
SSTP_0000733000	XLOC_007230	TCONS_00009419.p1	Ss_chr2
SSTP_0000733000	XLOC_007230	TCONS_00012009.p1	Ss_chr2
SSTP_0000733100	XLOC_007230	TCONS_00009420.p1	Ss_chr2
SSTP_0000733100	XLOC_007230	TCONS_00012009.p1	Ss_chr2
SSTP_0000733200	XLOC_007231	TCONS_00009421.p1	Ss_chr2
SSTP_0000733200	XLOC_007231	TCONS_00012010.p1	Ss_chr2
SSTP_0000733300	XLOC_007231	TCONS_00009421.p1	Ss_chr2
SSTP_0000733300	XLOC_007231	TCONS_00012011.p1	Ss_chr2
SSTP_0000733400	XLOC_007232	TCONS_00009422.p1	Ss_chr2
SSTP_0000733500	XLOC_007233	TCONS_00009423.p1	Ss_chr2
SSTP_0000733500	XLOC_007233	TCONS_00012012.p1	Ss_chr2
SSTP_0000733600	XLOC_007234	TCONS_00012013.p1	Ss_chr2
SSTP_0000733700	XLOC_004911	TCONS_00006804.p1	Ss_chr2
SSTP_0000733700	XLOC_004911	TCONS_00010995.p1	Ss_chr2
SSTP_0000733800	XLOC_007235	TCONS_00009424.p1	Ss_chr2
SSTP_0000733900	XLOC_004912	TCONS_00006805.p1	Ss_chr2
SSTP_0000734000	XLOC_004913	TCONS_00006806.p1	Ss_chr2
SSTP_0000734000	XLOC_004913	TCONS_00010996.p1	Ss_chr2
SSTP_0000734100	XLOC_007236	TCONS_00009425.p1	Ss_chr2
SSTP_0000734200	XLOC_004914	TCONS_00006807.p1	Ss_chr2
SSTP_0000734200	XLOC_004914	TCONS_00010997.p1	Ss_chr2
SSTP_0000734300	XLOC_007237	TCONS_00009426.p1	Ss_chr2
SSTP_0000734350	XLOC_004915	TCONS_00006808.p1	Ss_chr2
SSTP_0000734350	XLOC_004915	TCONS_00006809.p1	Ss_chr2
SSTP_0000734350	XLOC_004915	TCONS_00010998.p1	Ss_chr2
SSTP_0000734400	XLOC_004916	TCONS_00006810.p1	Ss_chr2
SSTP_0000734500	XLOC_007238	TCONS_00009427.p1	Ss_chr2
SSTP_0000734600	XLOC_007239	TCONS_00009428.p1	Ss_chr2
SSTP_0000734600	XLOC_007239	TCONS_00012014.p1	Ss_chr2
SSTP_0000734700	XLOC_007239	TCONS_00009428.p1	Ss_chr2
SSTP_0000734700	XLOC_007239	TCONS_00012015.p1	Ss_chr2
SSTP_0000734800	XLOC_004917	TCONS_00006811.p1	Ss_chr2
SSTP_0000734800	XLOC_004917	TCONS_00010999.p1	Ss_chr2
SSTP_0000734900	XLOC_004917	TCONS_00006811.p1	Ss_chr2
SSTP_0000734900	XLOC_004917	TCONS_00011000.p1	Ss_chr2
SSTP_0000735000	XLOC_007240	TCONS_00009429.p1	Ss_chr2
SSTP_0000735000	XLOC_007240	TCONS_00012016.p1	Ss_chr2
SSTP_0000735100	XLOC_007240	TCONS_00009430.p1	Ss_chr2
SSTP_0000735100	XLOC_007240	TCONS_00012016.p1	Ss_chr2
SSTP_0000735200	XLOC_004918	TCONS_00006812.p1	Ss_chr2
SSTP_0000735200	XLOC_004918	TCONS_00011001.p1	Ss_chr2
SSTP_0000735300	XLOC_004918	TCONS_00006812.p1	Ss_chr2
SSTP_0000735300	XLOC_004918	TCONS_00011002.p1	Ss_chr2
SSTP_0000735400	XLOC_007241	TCONS_00009431.p1	Ss_chr2
SSTP_0000735500	XLOC_007242	TCONS_00009432.p1	Ss_chr2
SSTP_0000735600	XLOC_004919	TCONS_00006813.p1	Ss_chr2
SSTP_0000735600	XLOC_004919	TCONS_00011003.p1	Ss_chr2
SSTP_0000735700	XLOC_004920	TCONS_00006814.p1	Ss_chr2
SSTP_0000735700	XLOC_004920	TCONS_00011004.p1	Ss_chr2
SSTP_0000735800	XLOC_004920	TCONS_00006815.p1	Ss_chr2
SSTP_0000735800	XLOC_004920	TCONS_00011004.p1	Ss_chr2
SSTP_0000735900	XLOC_004920	TCONS_00006816.p1	Ss_chr2
SSTP_0000735900	XLOC_004920	TCONS_00011004.p1	Ss_chr2
SSTP_0000736000	XLOC_007243	TCONS_00009433.p1	Ss_chr2
SSTP_0000736100	XLOC_007244	TCONS_00009434.p1	Ss_chr2
SSTP_0000736200	XLOC_007245	TCONS_00009435.p1	Ss_chr2
SSTP_0000736300	XLOC_004921	TCONS_00006817.p1	Ss_chr2
SSTP_0000736400	XLOC_004922	TCONS_00006818.p1	Ss_chr2
SSTP_0000736500	XLOC_007246	TCONS_00009436.p1	Ss_chr2
SSTP_0000736600	XLOC_007247	TCONS_00009437.p1	Ss_chr2
SSTP_0000736650	XLOC_007248	TCONS_00012017.p1	Ss_chr2
SSTP_0000736700	XLOC_007249	TCONS_00009438.p1	Ss_chr2
SSTP_0000736800	XLOC_004923	TCONS_00011005.p1	Ss_chr2
SSTP_0000736900	XLOC_004924	TCONS_00006820.p1	Ss_chr2
SSTP_0000737000	XLOC_007250	TCONS_00009439.p1	Ss_chr2
SSTP_0000737100	XLOC_004925	TCONS_00006821.p1	Ss_chr2
SSTP_0000737200	XLOC_004926	TCONS_00006822.p1	Ss_chr2
SSTP_0000737300	XLOC_007251	TCONS_00012018.p1	Ss_chr2
SSTP_0000737400	XLOC_004927	TCONS_00006823.p1	Ss_chr2
SSTP_0000737500	XLOC_004928	TCONS_00006824.p1	Ss_chr2
SSTP_0000737600	XLOC_007252	TCONS_00009440.p1	Ss_chr2
SSTP_0000737700	XLOC_007253	TCONS_00009441.p1	Ss_chr2
SSTP_0000737800	XLOC_007254	TCONS_00009442.p1	Ss_chr2
SSTP_0000737800	XLOC_007254	TCONS_00012019.p1	Ss_chr2
SSTP_0000737900	XLOC_007255	TCONS_00009443.p1	Ss_chr2
SSTP_0000738000	XLOC_007256	TCONS_00009444.p1	Ss_chr2
SSTP_0000738100	XLOC_004929	TCONS_00006825.p1	Ss_chr2
SSTP_0000738200	XLOC_007257	TCONS_00012020.p1	Ss_chr2
SSTP_0000738300	XLOC_007258	TCONS_00009445.p1	Ss_chr2
SSTP_0000738300	XLOC_007258	TCONS_00012021.p1	Ss_chr2
SSTP_0000738400	XLOC_007258	TCONS_00009446.p1	Ss_chr2
SSTP_0000738400	XLOC_007258	TCONS_00012021.p1	Ss_chr2
SSTP_0000738500	XLOC_004930	TCONS_00006826.p1	Ss_chr2
SSTP_0000738600	XLOC_004931	TCONS_00006827.p1	Ss_chr2
SSTP_0000738700	XLOC_004932	TCONS_00006828.p1	Ss_chr2
SSTP_0000738700	XLOC_004932	TCONS_00011006.p1	Ss_chr2
SSTP_0000738800	XLOC_007259	TCONS_00009447.p1	Ss_chr2
SSTP_0000738900	XLOC_004932	TCONS_00011006.p1	Ss_chr2
SSTP_0000739000	XLOC_007260	TCONS_00009448.p1	Ss_chr2
SSTP_0000739000	XLOC_007260	TCONS_00012022.p1	Ss_chr2
SSTP_0000739100	XLOC_007260	TCONS_00009448.p1	Ss_chr2
SSTP_0000739100	XLOC_007260	TCONS_00009449.p1	Ss_chr2
SSTP_0000739100	XLOC_007260	TCONS_00012023.p1	Ss_chr2
SSTP_0000984100	XLOC_004933	TCONS_00011007.p1	Ss_chr2
SSTP_0000739200	XLOC_007260	TCONS_00009450.p1	Ss_chr2
SSTP_0000739200	XLOC_007260	TCONS_00012023.p1	Ss_chr2
SSTP_0000739300	XLOC_004934	TCONS_00006829.p1	Ss_chr2
SSTP_0000739400	XLOC_007261	TCONS_00009451.p1	Ss_chr2
SSTP_0000739400	XLOC_007261	TCONS_00012024.p1	Ss_chr2
SSTP_0000739500	XLOC_007262	TCONS_00009452.p1	Ss_chr2
SSTP_0000739600	XLOC_004935	TCONS_00006830.p1	Ss_chr2
SSTP_0000739700	XLOC_007263	TCONS_00009453.p1	Ss_chr2
SSTP_0000739700	XLOC_007263	TCONS_00012025.p1	Ss_chr2
SSTP_0000739800	XLOC_007264	TCONS_00009454.p1	Ss_chr2
SSTP_0000739800	XLOC_007264	TCONS_00012026.p1	Ss_chr2
SSTP_0000739900	XLOC_007264	TCONS_00009455.p1	Ss_chr2
SSTP_0000739900	XLOC_007264	TCONS_00012026.p1	Ss_chr2
SSTP_0000740000	XLOC_007264	TCONS_00009455.p1	Ss_chr2
SSTP_0000740000	XLOC_007264	TCONS_00012027.p1	Ss_chr2
SSTP_0000740100	XLOC_007265	TCONS_00009456.p1	Ss_chr2
SSTP_0000740200	XLOC_007266	TCONS_00009457.p1	Ss_chr2
SSTP_0000740300	XLOC_004936	TCONS_00006831.p1	Ss_chr2
SSTP_0000740400	XLOC_007267	TCONS_00009458.p1	Ss_chr2
SSTP_0000740400	XLOC_007267	TCONS_00012028.p1	Ss_chr2
SSTP_0000740500	XLOC_007267	TCONS_00009458.p1	Ss_chr2
SSTP_0000740500	XLOC_007267	TCONS_00012029.p1	Ss_chr2
SSTP_0000740600	XLOC_007268	TCONS_00009459.p1	Ss_chr2
SSTP_0000740700	XLOC_007269	TCONS_00012030.p1	Ss_chr2
SSTP_0000740800	XLOC_004937	TCONS_00006832.p1	Ss_chr2
SSTP_0000740900	XLOC_004938	TCONS_00006833.p1	Ss_chr2
SSTP_0000740900	XLOC_004938	TCONS_00011008.p1	Ss_chr2
SSTP_0000741000	XLOC_004938	TCONS_00006834.p1	Ss_chr2
SSTP_0000741000	XLOC_004938	TCONS_00011008.p1	Ss_chr2
SSTP_0000741100	XLOC_007270	TCONS_00009460.p1	Ss_chr2
SSTP_0000741200	XLOC_004939	TCONS_00006835.p1	Ss_chr2
SSTP_0000741200	XLOC_004939	TCONS_00011009.p1	Ss_chr2
SSTP_0000741300	XLOC_004940	TCONS_00006836.p1	Ss_chr2
SSTP_0000741400	XLOC_004941	TCONS_00006837.p1	Ss_chr2
SSTP_0000741500	XLOC_007271	TCONS_00009461.p1	Ss_chr2
SSTP_0000741500	XLOC_007271	TCONS_00009462.p1	Ss_chr2
SSTP_0000741500	XLOC_007271	TCONS_00012031.p1	Ss_chr2
SSTP_0000741600	XLOC_007271	TCONS_00009463.p1	Ss_chr2
SSTP_0000741600	XLOC_007271	TCONS_00012031.p1	Ss_chr2
SSTP_0000741700	XLOC_007271	TCONS_00009464.p1	Ss_chr2
